date,0-5,5-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75+
2021-01-05,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018517000441386894,0.002,0.002013779622619325,0.002473665573922329,0.002973655030513294,0.003,0.002541505652590201,8.426785791560286e-4,2.5417895300131017e-4,0.0012272307648236727
2021-01-06,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.002843023475538703,0.003,0.003,0.003,0.002541505652590201,8.426785791560286e-4,2.5417895300131017e-4,0.001522005187045243
2021-01-07,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.002843023475538703,0.003,0.003242179758677694,0.003725963378678943,0.002584222701944063,8.426785791560286e-4,2.5417895300131017e-4,0.0021115540314883834
2021-01-08,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.002843023475538703,0.003,0.003242179758677694,0.003725963378678943,0.0028134698756489625,0.001562106832926671,2.9978041444466997e-4,0.0021115540314883834
2021-01-09,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001013779622619325,0.0014736655739223286,0.001973655030513294,0.0017680266901153468,0.0010427170493538624,7.605116955657711e-4,4.560146144335983e-5,0.0017686465333294204
2021-01-10,0,0,0,0,3.760944124553005e-5,4.086213127772996e-4,8.517000441386891e-4,0.001,0.001,0.001,0.001,0.001,7.707528262951004e-4,4.108344179512869e-5,0,2.9477442222157013e-4
2021-01-11,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.002843023475538703,0.003,0.003,0.003,0.002541505652590201,8.426785791560286e-4,4.560146144335983e-5,0.003242518644437271
2021-01-12,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002851700044138689,0.0030000000000000005,0.003013779622619325,0.003473665573922329,0.0039736550305132946,0.004,0.0035415056525902005,0.0018426785791560284,8.370239698854095e-4,0.00478393441294302
2021-01-13,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002851700044138689,0.0030000000000000005,0.003013779622619325,0.003473665573922329,0.0039736550305132946,0.004,0.0035415056525902005,0.0016031902747217996,2.9978041444466997e-4,0.006533170364811935
2021-01-14,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.002856803098158028,0.003473665573922329,0.0039736550305132946,0.004,0.0035415056525902005,0.0018426785791560284,0.0010456014614433598,0.007485037288874542
2021-01-15,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.002843023475538703,0.003,0.003242179758677694,0.003725963378678943,0.0028134698756489625,0.001562106832926671,2.9978041444466997e-4,0.007712268053698215
2021-01-16,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.002843023475538703,0.003,0.003,0.003,0.002541505652590201,8.426785791560286e-4,2.5417895300131017e-4,0.012133884387021766
2021-01-17,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7.707528262951004e-4,4.108344179512869e-5,2.0857749155795031e-4,0.002406328453709953
2021-01-18,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.002856803098158028,0.003473665573922329,0.0039736550305132946,0.004,0.0035415056525902005,0.0018426785791560284,0.0010456014614433598,0.008074586133317681
2021-01-19,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002851700044138689,0.0030000000000000005,0.003013779622619325,0.003473665573922329,0.0042158347891909885,0.004725963378678943,0.0035842227019440625,0.0018426785791560284,0.0012541789530013101,0.014018207653686476
2021-01-20,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002851700044138689,0.0030000000000000005,0.003013779622619325,0.003473665573922329,0.0042158347891909885,0.004725963378678943,0.0035842227019440625,0.0018426785791560284,0.0010456014614433598,0.013380525733305946
2021-01-21,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002851700044138689,0.0030000000000000005,0.003013779622619325,0.003473665573922329,0.0039736550305132946,0.004,0.0035415056525902005,0.0018426785791560284,0.0016713339361172108,0.01411447380556126
2021-01-22,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002851700044138689,0.0030000000000000005,0.003013779622619325,0.003473665573922329,0.0039736550305132946,0.004,0.0035415056525902005,0.0018426785791560284,0.0012541789530013101,0.013133884387021766
2021-01-23,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002,0.002,0.002013779622619325,0.002473665573922329,0.002973655030513294,0.003,0.002541505652590201,0.0010821668835902575,0.0018343099662318013,0.020352869748151627
2021-01-24,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0010000000000000002,0.001,0.001,0.004537293066658841
2021-01-25,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.002843023475538703,0.003,0.003,0.003,0.0027707528262951005,0.0018015951373608998,0.0012541789530013101,0.012839109964800198
2021-01-26,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002,0.002,0.002013779622619325,0.002473665573922329,0.002973655030513294,0.003,0.0027707528262951005,0.0018015951373608998,0.001879911427675161,0.0176998999481575
2021-01-27,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002,0.002,0.002013779622619325,0.002473665573922329,0.002973655030513294,0.003,0.0027707528262951005,0.0018015951373608998,0.0033399538685808124,0.02570096645748006
2021-01-28,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018517000441386894,0.002,0.002013779622619325,0.002473665573922329,0.002973655030513294,0.003,0.0027707528262951005,0.0018015951373608998,0.004382841326370564,0.02653118068161016
2021-01-29,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018517000441386894,0.002,0.002,0.002,0.0022421797586776944,0.002957936688563596,0.0027707528262951005,0.0020410834417951287,0.0061715498311590055,0.027428938563138165
2021-01-30,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001013779622619325,0.0014736655739223286,0.001973655030513294,0.002,0.0020000000000000005,0.002239488304434229,0.007751680844389497,0.03211063085760918
2021-01-31,0,0,0,0,3.760944124553005e-5,4.086213127772996e-4,8.517000441386891e-4,0.001,0.001,0.001,0.001,0.001,0.0010000000000000002,7.605116955657711e-4,6.713339361172105e-4,0.00574511325002201
2021-02-01,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0012292471737048998,0.007227659255757905,0.030505557544332294,0.047840872400363874
2021-02-02,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001,0.001,0.0012421797586776942,0.001957936688563596,0.0024584943474097996,0.009905040727265464,0.03599448563467607,0.05504869258372704
2021-02-03,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001013779622619325,0.0014736655739223286,0.001973655030513294,0.002,0.004521718910753898,0.01781682483780662,0.0435913324599118,0.062269947381953496
2021-02-04,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018430234755387029,0.002,0.0022421797586776944,0.002957936688563596,0.005980213258163696,0.021213634563084824,0.04996017197793073,0.06937552544684468
2021-02-05,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.002973655030513294,0.003231973309884653,0.007395990556219634,0.023891979375060334,0.05096288598158434,0.06523937162272629
2021-02-06,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.0032158347891909876,0.004189909998448249,0.010688462293268631,0.034960121565977505,0.059908710719096564,0.06081747553550792
2021-02-07,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001013779622619325,0.0014736655739223286,0.001973655030513294,0.002,0.005438707605573495,0.01806016650411267,0.025766564685475984,0.025070879603817063
2021-02-08,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018430234755387029,0.002,0.0022421797586776944,0.0031899099984482493,0.011522439682907828,0.04330787216265608,0.06879221818316018,0.05543440061121055
2021-02-09,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.002973655030513294,0.0034639466197693065,0.013167464154668664,0.048621551663876064,0.07413848209178307,0.04821101279433897
2021-02-10,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.0032158347891909876,0.004421883308332902,0.013938216980963765,0.04986007662784234,0.08057909471702988,0.05742814489071851
2021-02-11,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018517000441386894,0.002,0.002013779622619325,0.002473665573922329,0.0032158347891909876,0.004421883308332902,0.015084452849488261,0.052978241287827084,0.07660395253999594,0.04841364376653266
2021-02-12,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.0032158347891909876,0.004653856618217555,0.0165002301475442,0.05445914457763146,0.07179178639307661,0.03962637340717048
2021-02-13,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.0032158347891909876,0.004885829928102209,0.019291490487829535,0.05762224604128316,0.05884062000627388,0.028868892051607746
2021-02-14,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018430234755387029,0.002,0.002,0.002231973309884653,0.011210181204022528,0.035844577964335766,0.028564815382060415,0.011383718344281743
2021-02-15,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001013779622619325,0.0014736655739223286,0.001973655030513294,0.00269591992965396,0.011978511236790305,0.03281050686887718,0.02607045928440942,0.013616138320274892
2021-02-16,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001013779622619325,0.0014736655739223286,0.002215834789190988,0.0036538566182175553,0.015041735800134402,0.0398063845439445,0.024529187902496634,0.009722503140593801
2021-02-17,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.0032158347891909876,0.004653856618217555,0.0165002301475442,0.041526776138183105,0.02296577270127138,0.0086549594831959
2021-02-18,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.0032158347891909876,0.004885829928102209,0.014248052666321741,0.031496827367657194,0.020761223036185484,0.010660148694365377
2021-02-19,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.002973655030513294,0.003927893239538612,0.013018805492616844,0.029298422505018087,0.017389669514512943,0.0069743336980474515
2021-02-20,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0018705827207773531,0.002947331147844657,0.004431669578381976,0.006147846687011844,0.009708249035104935,0.016351603958550395,0.009576103186758438,0.004796302518483739
2021-02-21,0,0,0,0,3.760944124553005e-5,4.086213127772996e-4,8.613111807778777e-4,0.001347544806420745,0.0018568030981580281,0.002473665573922329,0.0032158347891909876,0.004885829928102209,0.008516873323699253,0.009439819848009241,0.004856453785544258,0.0025455384703526544
2021-02-22,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001019222273278377,0.00169508961284149,0.002699826573696731,0.003473665573922329,0.0044580145478686824,0.007307713236435111,0.011972944877581725,0.011521986731599496,0.006647876293986308,0.0033183077055289815
2021-02-23,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.0028705827207773527,0.003947331147844658,0.005916029095737364,0.010223586613562303,0.014972944877581726,0.013564033513862584,0.005621704648201798,0.00197540020737002
2021-02-24,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018805334540562548,0.003042634419262235,0.004570409294474083,0.0064209967217669865,0.008647504367572964,0.012729596544768013,0.0179705220840544,0.01348887897660887,0.005084461092761058,0.0025455384703526544
2021-02-25,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002880533454056254,0.004042634419262235,0.005570409294474083,0.007420996721766987,0.009647504367572965,0.013033676615114051,0.015181684537296392,0.0086111659615263,0.0031106327385455688,0.0017727692351763274
2021-02-26,0,0,1.2899104671230182e-4,0.0012083911494342894,0.0019129339647073744,0.0024086213127772994,0.0028709223174170663,0.00369508961284149,0.0047411654415547054,0.006894662295689314,0.009621159398086259,0.0128017033052294,0.014224401586650256,0.007611165961526299,0.0021106327385455688,0.0010675436573978976
2021-02-27,0,0,0,2.3987850084439957e-4,9.505434059529045e-4,0.0018172426255545992,0.0027226223615557554,0.00369508961284149,0.004727385818935381,0.0064209967217669865,0.00840532460889527,0.011307713236435113,0.013909720314237628,0.006891737707755656,0.0020650312771022085,7.727692351763274e-4
2021-02-28,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018805334540562548,0.003042634419262235,0.004556629671854758,0.005947331147844658,0.007431669578381975,0.009379819996896499,0.009539082859062877,0.004288547433033856,0.0011824058457734392,7.0522557777843e-4
2021-03-01,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002880533454056254,0.004042634419262235,0.0055841889170934085,0.007894662295689315,0.010136799880730869,0.011189909998448249,0.01035255273471184,0.004329630874828985,0.0011824058457734392,7.0522557777843e-4
2021-03-02,0,0,0,4.7975700168879915e-4,0.001825867929414749,0.0028172426255545996,0.0037322334981949447,0.005042634419262234,0.006597968539712734,0.009368327869611644,0.012110454911244161,0.013421883308332903,0.013080588511653078,0.005891737707755656,0.0012736087686601588,7.0522557777843e-4
2021-03-03,0,0,0,4.7975700168879915e-4,0.001825867929414749,0.0028172426255545996,0.0037322334981949447,0.005042634419262234,0.006570409294474084,0.008420996721766986,0.01040532460889527,0.012379819996896498,0.012309835685357977,0.005850654265960527,0.0012736087686601588,0.001
2021-03-04,0,0,0,4.7975700168879915e-4,0.001825867929414749,0.0028172426255545996,0.0037322334981949447,0.005042634419262234,0.006570409294474084,0.008420996721766986,0.01040532460889527,0.012611793306781152,0.013037871462299216,0.005891737707755656,0.0012736087686601588,0.001
2021-03-05,0,0,0,4.7975700168879915e-4,0.001825867929414749,0.0028172426255545996,0.0037322334981949447,0.005042634419262234,0.006570409294474084,0.008420996721766986,0.01040532460889527,0.012611793306781152,0.013037871462299216,0.005891737707755656,0.0012736087686601588,7.0522557777843e-4
2021-03-06,0,0,1.2899104671230182e-4,0.0012083911494342894,0.0019129339647073744,0.0024086213127772994,0.0028709223174170663,0.00369508961284149,0.004713606196316056,0.005947331147844658,0.007189489819704281,0.00818990999844825,0.007811047082121639,0.0034869522956729572,9.282268927721293e-4,6.754365739789749e-5
2021-03-07,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.002856803098158028,0.003473665573922329,0.0044580145478686824,0.005915873377127192,0.005083011305180402,0.0016853571583120572,9.120292288671965e-5,0
2021-03-08,0,0,0,2.3987850084439957e-4,9.505434059529045e-4,0.0018172426255545992,0.0027130112249165667,0.003347544806420745,0.003856803098158028,0.004473665573922329,0.005458014547868682,0.007147846687011845,0.00681104708212164,0.0024869522956729568,1.3680438433007953e-4,0
2021-03-09,0,0,0,4.7975700168879915e-4,0.001825867929414749,0.0028172426255545996,0.003713011224916567,0.004347544806420745,0.004843023475538702,0.005,0.005726539276033083,0.008337756685460095,0.008539082859062876,0.0035280357374680854,0.0011368043843300794,7.0522557777843e-4
2021-03-10,0,0,0,2.3987850084439957e-4,9.881528471984346e-4,0.002225863938331899,0.0035551001324160675,0.004,0.004013779622619325,0.004473665573922329,0.0052158347891909885,0.006885829928102208,0.008453648760355153,0.0035280357374680854,9.282268927721293e-4,6.754365739789749e-5
2021-03-11,0,0,1.2899104671230182e-4,0.0012083911494342894,0.0019881528471984346,0.003225863938331899,0.004555100132416067,0.005,0.005,0.005,0.005484359517355388,0.007379819996896499,0.007997577206472676,0.004206380549443599,9.738283542154889e-4,6.754365739789749e-5
2021-03-12,0,0,0,9.595140033775983e-4,0.003538907535092908,0.0044086213127772994,0.00485170004413869,0.005,0.00502755924523865,0.005947331147844658,0.007189489819704281,0.00888582992810221,0.010224401586650254,0.004329630874828985,0.0011824058457734392,7.0522557777843e-4
2021-03-13,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002851700044138689,0.0030000000000000005,0.003041338867857975,0.004420996721766986,0.006647504367572964,0.01258538302384524,0.02087781960476471,0.00822136858258464,4.560146144335984e-4,0
2021-03-14,0,0,2.5798209342460364e-4,0.002176903798024179,0.002875324523461844,0.003,0.003,0.0030000000000000005,0.003013779622619325,0.003473665573922329,0.0042158347891909885,0.008669509646718046,0.017565561125879408,0.007337606561633484,4.1041315299023847e-4,0
2021-03-15,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.0028705827207773527,0.003947331147844658,0.005431669578381976,0.01596283246262866,0.03837360855887198,0.01627840339798877,9.120292288671968e-4,0
2021-03-16,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.0028705827207773527,0.003947331147844658,0.00567384933705967,0.01877655563026949,0.045656389121811684,0.019045927439891083,0.0017946546601959662,6.754365739789749e-5
2021-03-17,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002861311180777878,0.003347544806420745,0.003870582720777353,0.004947331147844658,0.007642568371770447,0.023144355764754567,0.04828332887310961,0.01988860601904711,0.0018402561216393264,6.754365739789749e-5
2021-03-18,0,0,1.2899104671230182e-4,0.0014482696502786888,0.0027882584881692186,0.0034086213127772994,0.0038709223174170663,0.00469508961284149,0.0057411654415547055,0.007894662295689315,0.011105518915441646,0.02221282935912688,0.038984886383234316,0.015120118636676843,0.001566647352979167,6.754365739789749e-5
2021-03-19,0,0,1.2899104671230182e-4,0.0016881481511230884,0.0036635830116310635,0.0044086213127772994,0.004880533454056255,0.006042634419262235,0.007556629671854759,0.008947331147844658,0.011884748130448139,0.022302959706201834,0.03164372684400516,0.011633166341003882,6.384204602070378e-4,0
2021-03-20,0,0,1.2899104671230182e-4,0.0014482696502786888,0.0027882584881692186,0.0034086213127772994,0.0038709223174170663,0.00469508961284149,0.005727385818935381,0.007420996721766987,0.013764560265093763,0.0307104401800031,0.03311119159337032,0.010276476717052858,5.472175373203181e-4,0
2021-03-21,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.0028709223174170663,0.00369508961284149,0.004699826573696731,0.005473665573922328,0.010332890686711787,0.023474833704029377,0.02083083382395794,0.006063083821272714,3.192102301035189e-4,0
2021-03-22,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.0029257012112546533,0.005841993443533973,0.014896424150022116,0.03086065742512802,0.02079950997008677,0.00462422731373143,2.280073072167992e-4,0
2021-03-23,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002851700044138689,0.0030000000000000005,0.0030964573583352755,0.006315659017456301,0.016596618456568492,0.03380657425128019,0.020970378167502215,0.00462422731373143,2.280073072167992e-4,0
2021-03-24,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018517000441386894,0.002,0.002261812829767176,0.010999645904524246,0.024132141959917995,0.0321214239900688,0.018471589564265877,0.0037815487345754005,1.824058457734393e-4,0
2021-03-25,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.003132395550544529,0.012946977052368904,0.025868553227556112,0.03009976723736616,0.016202048134734436,0.0036582984091900143,1.824058457734393e-4,0
2021-03-26,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.003146175173163854,0.013420642626291232,0.025631309464680938,0.026542057104432835,0.013617825432790377,0.002815619830033987,1.3680438433007953e-4,0
2021-03-27,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.0031048363053058792,0.011999645904524247,0.02222598485578567,0.021858157037190296,0.010262849904551213,0.0019318578090828289,9.120292288671965e-5,0
2021-03-28,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0020497178148285787,0.009104983608834931,0.01733136473373249,0.01709013034707495,0.006907874376312049,0.001048095788131672,4.560146144335983e-5,0
2021-03-29,0,0,0,7.196355025331987e-4,0.0026635830116310626,0.0034086213127772994,0.0038613111807778776,0.004347544806420745,0.004994599324351278,0.010210321313145617,0.017163283887712398,0.01849999379299643,0.006993308475019774,0.001048095788131672,4.560146144335983e-5,0
2021-03-30,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.002861311180777878,0.003347544806420745,0.00407727706006723,0.01205231475667959,0.02127867479475908,0.020162237107536334,0.007078742573727498,0.001048095788131672,4.560146144335983e-5,0
2021-03-31,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.0030910566826865544,0.011525980330601919,0.021494509583950067,0.021352147105984588,0.008806778350668737,0.0018496909254925714,9.120292288671965e-5,0
2021-04-01,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.0030910566826865544,0.011525980330601919,0.02052579054923929,0.017520400351730202,0.005494519871783435,9.659289045414144e-4,4.560146144335983e-5,0
2021-04-02,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.003022158569589929,0.009157652460990274,0.01565751539667282,0.013448293591268817,0.004552898848072886,9.248454627462857e-4,4.560146144335983e-5,0
2021-04-03,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.002008378946970604,0.007683986887067944,0.01392604012483722,0.012406230279832411,0.003552898848072886,1.6433376718051477e-4,0,0
2021-04-04,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0019257012112546532,0.004841993443533973,0.008326289700435151,0.00829206020793462,0.002611277824362337,1.232503253853861e-4,0,0
2021-04-05,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.0011515758488125757,0.006210321313145616,0.011468025576968537,0.009418250142243834,0.003611277824362337,8.837620209511571e-4,4.560146144335983e-5,0
2021-04-06,0,0,1.2899104671230182e-4,0.0012083911494342894,0.0018753245234618447,0.002,0.0020192222732783776,0.00269508961284149,0.0038100635546513316,0.008262990165300958,0.011794176239908869,0.007776413386437697,0.0027978079487133737,8.426785791560286e-4,4.560146144335983e-5,0
2021-04-07,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018517000441386894,0.002,0.0021653554714319008,0.007683986887067944,0.01271514133144875,0.008544440076553044,0.002611277824362337,1.232503253853861e-4,0,0
2021-04-08,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.0029945993243512786,0.008210321313145617,0.013225845818290843,0.010228340143795582,0.003653994873716199,8.837620209511571e-4,4.560146144335983e-5,0
2021-04-09,0,0,0,4.7975700168879915e-4,0.001788258488169219,0.0024086213127772994,0.0028709223174170663,0.00369508961284149,0.004823843177270656,0.009736655739223289,0.013767831270422163,0.009312466766668392,0.0028832420474210986,8.426785791560286e-4,4.560146144335983e-5,0
2021-04-10,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.0030083789469706034,0.008683986887067945,0.013472961572771053,0.008354530078104794,0.0018832420474210988,8.216688359025738e-5,0,0
2021-04-11,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018517000441386894,0.002,0.0020964573583352754,0.0053156590174563015,0.008089045937559974,0.004966323384885946,9.843380730644115e-4,4.108344179512869e-5,0,0
2021-04-12,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.0029945993243512786,0.008210321313145617,0.01249930654225776,0.007586503387989448,0.002069772171772136,8.015951373608998e-4,4.560146144335983e-5,0
2021-04-13,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.0010096111366391888,0.001347544806420745,0.0019945993243512786,0.0072103213131456175,0.01149930654225776,0.006818476697874102,0.002027055122418274,8.015951373608998e-4,4.560146144335983e-5,0
2021-04-14,0,0,0,2.3987850084439957e-4,9.129339647073745e-4,0.0014086213127772998,0.0018613111807778775,0.002347544806420745,0.0030083789469706034,0.008683986887067945,0.012746422296737973,0.005944666632183313,0.0012563022961231734,7.605116955657711e-4,4.560146144335983e-5,0
2021-04-15,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.0029394808338739785,0.006315659017456301,0.008604686420204587,0.004282423317643408,0.001170868197415449,7.605116955657711e-4,4.560146144335983e-5,0
2021-04-16,0,0,0,4.7975700168879915e-4,0.0017506490469236888,0.002,0.002009611136639189,0.002347544806420745,0.0029119215886353276,0.005368327869611643,0.006899556117855692,0.0034723333160916574,0.0011281511480615868,7.605116955657711e-4,4.560146144335983e-5,0
2021-04-17,0,0,1.2899104671230182e-4,0.0016881481511230884,0.003588364129140003,0.0035913786872227003,0.0031482999558613105,0.0030000000000000005,0.003013779622619325,0.003473665573922329,0.0034892955131579063,0.0018521533129881552,8.134698756489627e-4,4.108344179512869e-5,0,0
2021-04-18,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001,0.001,0.001,7.680266901153468e-4,4.2717049353862236e-5,0,0,0
2021-04-19,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001,0.001,0.001,7.680266901153468e-4,4.2717049353862236e-5,0,0,0
2021-04-20,0,0,0,0,3.760944124553005e-5,4.086213127772996e-4,8.517000441386891e-4,0.001,0.001,0.001,7.578202413223059e-4,4.206331143640406e-5,0,0,0,0
2021-04-21,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001,0.001,7.578202413223059e-4,4.206331143640406e-5,0,0,0,0
2021-04-22,0,0,0,2.3987850084439957e-4,8.753245234618444e-4,0.001,0.001,0.001,0.001,0.001,7.578202413223059e-4,4.206331143640406e-5,0,0,0,0
